Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000032679,Cd59a,1.015654616546937,-0.7205509506595955,0.011339314343050036,1.6744293767183545,0.7205509506595955,0.011339314343050036
ENSMUSG00000032671,A930018P22Rik,0.004618711307625907,1.037538983542217,0.5187526976175361,0.0012384832668035166,-1.037538983542217,0.5187526976175361
ENSMUSG00000068373,D430041D05Rik,1.5943791433924628,1.2549263867074751,3.391177123537483e-06,0.6675424808070954,-1.2549263867074751,3.391177123537483e-06
ENSMUSG00000087473,Gm13883,0.009699293746014402,1.452576482821061,0.18363844508656604,0.0024769665336070333,-1.452576482821061,0.18363844508656604
ENSMUSG00000027177,Hipk3,1.1121856828763181,0.21055525473568013,0.5800430018495613,0.9610630150395288,-0.21055525473568013,0.5800430018495613
ENSMUSG00000027176,Cstf3,0.9699293746014404,0.54082634882546,0.07400693758835718,0.6663039975402919,-0.54082634882546,0.07400693758835718
ENSMUSG00000027175,Tcp11l1,0.16211676689766932,-0.5845128359141594,0.0564517910007078,0.24274272029348926,0.5845128359141594,0.0564517910007078
ENSMUSG00000027173,Depdc7,0.0346403348071943,-0.5315171262695788,0.30951075159883396,0.04953933067214066,0.5315171262695788,0.30951075159883396
ENSMUSG00000074994,Qser1,0.16858296272834558,-0.6066325149521301,0.04715020113738776,0.25636603622832793,0.6066325149521301,0.04715020113738776
ENSMUSG00000027171,Prrg4,0.004618711307625907,-1.2843891113451456,0.19660174457634252,0.01114634940123165,1.2843891113451456,0.19660174457634252
ENSMUSG00000045106,Ccdc73,0.06281447378371233,-0.07874805429802212,0.9473812767544854,0.06563961314058638,0.07874805429802212,0.9473812767544854
ENSMUSG00000027170,Eif3m,2.682085656338364,0.22472963139250468,0.5108705825315084,2.2961479766537196,-0.22472963139250468,0.5108705825315084
ENSMUSG00000016458,Wt1,0.0009237422615251813,0.16306986562607584,1.0,0.0,-0.16306986562607584,1.0
ENSMUSG00000055312,Them7,0.0009237422615251813,0.16306986562607584,1.0,0.0,-0.16306986562607584,1.0
ENSMUSG00000005973,Rcn1,0.6313778357524614,0.11331683042897622,0.8364864858955419,0.5833256186644563,-0.11331683042897622,0.8364864858955419
ENSMUSG00000086029,Pax6os1,0.0023093556538129533,-2.158858229261287,0.06439705049068603,0.01114634940123165,2.158858229261287,0.06439705049068603
ENSMUSG00000102424,Paupar,0.0009237422615251813,-0.8369301343739242,1.0,0.0012384832668035166,0.8369301343739242,1.0
ENSMUSG00000027168,Pax6,0.12701456095971242,-1.0480777985427498,0.00048630405572437787,0.2625584525623455,1.0480777985427498,0.00048630405572437787
ENSMUSG00000027167,Elp4,0.23416866329663344,-0.43320794832291476,0.1620135127060861,0.3158132330348967,0.43320794832291476,0.1620135127060861
ENSMUSG00000042670,Immp1l,0.9422171067556849,0.08733852323573388,0.8976326737700938,0.8867540190313179,-0.08733852323573388,0.8976326737700938
ENSMUSG00000027166,Dnajc24,0.3408608945027919,-0.8524640130170104,0.0009099603832453029,0.6155261836013478,0.8524640130170104,0.0009099603832453029
ENSMUSG00000087226,Gm14015,0.0013856133922877719,-0.42189263509508024,1.0,0.0012384832668035166,0.42189263509508024,1.0
ENSMUSG00000016386,Mpped2,0.6641706860366053,1.2109772465176452,1.8513540640883276e-05,0.28608963463161236,-1.2109772465176452,1.8513540640883276e-05
ENSMUSG00000027122,Arl14ep,0.45586680606267693,-0.06598244077848325,0.8826019897316977,0.47681605771935387,0.06598244077848325,0.8826019897316977
ENSMUSG00000042604,Kcna4,0.37411561591769843,0.3899164277061349,0.30233197146223606,0.2848511513648088,-0.3899164277061349,0.30233197146223606
ENSMUSG00000057234,Mettl15,0.10715410233692102,0.1943659961156139,0.7218259133825262,0.09288624501026374,-0.1943659961156139,0.7218259133825262
ENSMUSG00000027115,Kif18a,0.012470520530589948,-0.42189263509508024,0.7078878773764768,0.016100282468445717,0.42189263509508024,0.7078878773764768
ENSMUSG00000048482,Bdnf,0.8188975148420732,1.4943807126409836,1.8704525024597013e-07,0.2898050844320229,-1.4943807126409836,1.8704525024597013e-07
ENSMUSG00000027162,Lin7c,1.493691236886218,0.28929013020011174,0.38480254246023476,1.2223829843350709,-0.28929013020011174,0.38480254246023476
ENSMUSG00000050199,Lgr4,0.35517889955643217,-0.08584343196306543,0.8427337561520807,0.37649891310826905,0.08584343196306543,0.8427337561520807
ENSMUSG00000027160,Ccdc34,0.3782724560945617,-1.1581543038797246,1.9575059349250473e-06,0.8446455879599983,1.1581543038797246,1.9575059349250473e-06
ENSMUSG00000041660,Bbox1,0.06096698926066196,-1.6703909477709944,7.695133057651154e-08,0.1944418728881521,1.6703909477709944,7.695133057651154e-08
ENSMUSG00000074971,Fibin,0.09052674162946776,-0.22610557034080214,0.6318309778457871,0.10527107767829891,0.22610557034080214,0.6318309778457871
ENSMUSG00000041644,Slc5a12,0.0004618711307625906,-0.42189263509508024,1.0,0.0,0.42189263509508024,1.0
ENSMUSG00000074968,Ano3,1.1971699709366348,1.4838856281214894,7.414699727108737e-08,0.42727672704721326,-1.4838856281214894,7.414699727108737e-08
ENSMUSG00000050808,Muc15,0.004618711307625907,-0.9624610164577829,0.384553170612936,0.008669382867624616,0.9624610164577829,0.384553170612936
ENSMUSG00000094747,Olfr1307,0.0,-2.4218926350950802,0.4635221295499114,0.0012384832668035166,2.4218926350950802,0.4635221295499114
ENSMUSG00000109528,Olfr1309,0.0004618711307625906,-0.42189263509508024,1.0,0.0,0.42189263509508024,1.0
ENSMUSG00000027134,Lpcat4,1.1352792394144477,0.9201224474265117,0.0009608016303011729,0.5994259011329021,-0.9201224474265117,0.0009608016303011729
ENSMUSG00000041358,Nutm1,0.0018474845230503625,-0.0999645402077185,1.0,0.0012384832668035166,0.0999645402077185,1.0
ENSMUSG00000027133,Nop10,4.325423139591662,0.6413977540935909,0.02038966668823897,2.774202517639877,-0.6413977540935909,0.02038966668823897
ENSMUSG00000027130,Slc12a6,1.072926636761498,0.3876366581968608,0.2445836164502121,0.8198759226239279,-0.3876366581968608,0.2445836164502121
ENSMUSG00000027131,Emc4,4.453823313943661,0.7739187825536871,0.0040150660380926005,2.6057687933545988,-0.7739187825536871,0.0040150660380926005
ENSMUSG00000027132,Katnbl1,0.23924924573502193,-0.05335359791612815,0.930955693681901,0.24769665336070332,0.05335359791612815,0.930955693681901
ENSMUSG00000055943,Emc7,3.52823356789543,0.09106286418725285,0.8552225174971386,3.3141812219662103,-0.09106286418725285,0.8552225174972374
ENSMUSG00000074939,Chrm5,0.0023093556538129533,1.1630698656260758,0.5378757757006937,0.0,-1.1630698656260758,0.5378757757006937
ENSMUSG00000003604,Aven,0.25356725078866227,-0.23149416291302027,0.5025479798865878,0.29723598403284396,0.23149416291302027,0.5025479798865878
ENSMUSG00000057378,Ryr3,0.26188093114238886,0.640391643159262,0.0582090035333896,0.16719524101847474,-0.640391643159262,0.0582090035333896
ENSMUSG00000041255,Tmco5b,0.0018474845230503625,0.9000354597922815,0.765331976787394,0.0,-0.9000354597922815,0.765331976787394
ENSMUSG00000044042,Fmn1,0.14087069488259013,0.08060770543410323,0.9561818768634134,0.1325177095479763,-0.08060770543410323,0.9561818768634134
ENSMUSG00000087106,Gm13964,0.0,-2.4218926350950802,0.4635221295499114,0.0012384832668035166,2.4218926350950802,0.4635221295499114
ENSMUSG00000074934,Grem1,0.041106530637870564,0.2626055391769908,0.7878381975521751,0.03343904820369495,-0.2626055391769908,0.7878381975521751
ENSMUSG00000023236,Scg5,10.972210582396103,0.9056332038890544,0.0005688481072515649,5.860502818514241,-0.9056332038890544,0.0005688481072515649
ENSMUSG00000041219,Arhgap11a,0.030945365761093573,-0.726747216623501,0.14525331292706758,0.050777813938944184,0.726747216623501,0.14525331292706758
ENSMUSG00000068615,Gjd2,0.09745480859090662,0.35183150908124317,0.4635221295499114,0.07554747927501451,-0.35183150908124317,0.4635221295499114
ENSMUSG00000068614,Actc1,0.0018474845230503625,-0.0999645402077185,1.0,0.0012384832668035166,0.0999645402077185,1.0
ENSMUSG00000092397,C130080G10Rik,0.006004324699913678,1.3854622869625235,0.3051603284967659,0.0012384832668035166,-1.3854622869625235,0.3051603284967659
ENSMUSG00000040383,Aqr,0.558402197091972,0.008327062325729662,1.0,0.5548405035279754,-0.008327062325729662,1.0
ENSMUSG00000040321,Zfp770,0.2891313278573817,0.25571915359175,0.5222867454524744,0.24150423702668575,-0.25571915359175,0.5222867454524744
ENSMUSG00000057147,Dph6,0.3607213531255833,0.7379210503799427,0.018174382152786696,0.21549608842381188,-0.7379210503799427,0.018174382152786696
ENSMUSG00000085222,Gm13974,0.0009237422615251813,0.16306986562607584,1.0,0.0,-0.16306986562607584,1.0
ENSMUSG00000085582,3110099E03Rik,0.0018474845230503625,-1.0999645402077185,0.63437890503086,0.00371544980041055,1.0999645402077185,0.63437890503086
ENSMUSG00000086735,Gm13977,0.0,-2.4218926350950802,0.4635221295499114,0.0012384832668035166,2.4218926350950802,0.4635221295499114
ENSMUSG00000040282,BC052040,0.16627360707453262,0.20359767220868585,0.6707679320641373,0.14366405894920792,-0.20359767220868585,0.6707679320641373
ENSMUSG00000027210,Meis2,0.9574588540708504,0.7476846032888071,0.013859351117003106,0.5697023027296176,-0.7476846032888071,0.013859351117003106
ENSMUSG00000086328,2700033N17Rik,0.04480149968397129,0.06353419207516087,1.0,0.04210843107131956,-0.06353419207516087,1.0
ENSMUSG00000086308,G630016G05Rik,0.012008649399827357,1.0110667721810254,0.2746743970016078,0.0049539330672140666,-1.0110667721810254,0.2746743970016078
ENSMUSG00000027355,Tmco5,0.05542453569151087,2.1750425072921518,2.7543720993443897e-05,0.01114634940123165,-2.1750425072921518,2.7543720993443897e-05
ENSMUSG00000085316,D330050G23Rik,0.05542453569151087,0.7420831000160462,0.13635477651343497,0.03220056493689143,-0.7420831000160462,0.13635477651343497
ENSMUSG00000099470,Gm29340,0.026326654453467664,1.4360883600324916,0.034431952479140986,0.008669382867624616,-1.4360883600324916,0.034431952479140986
ENSMUSG00000027351,Spred1,2.1015136449697875,0.18704341561787152,0.6106141630535522,1.8465785508040433,-0.18704341561787152,0.6106141630535522
ENSMUSG00000027349,Fam98b,0.7486931029661594,0.30797481416995875,0.38425235588739487,0.6043798342001161,-0.30797481416995875,0.38425235588739487
ENSMUSG00000027347,Rasgrp1,6.628774468704701,0.803619128085546,0.0031304988859510176,3.799666662553189,-0.803619128085546,0.003130498885950612
ENSMUSG00000040152,Thbs1,0.02863601010728062,-1.1725331661583636,0.006150415398548132,0.06440112987378287,1.1725331661583636,0.006150415398548132
ENSMUSG00000027344,Fsip1,0.006928066961438859,-2.0657488248698046,0.0014430720543685063,0.0297235984032844,2.0657488248698046,0.0014430720543685063
ENSMUSG00000040133,Gpr176,0.21569381806612983,0.5177347469254379,0.14539006629301449,0.14985647528322552,-0.5177347469254379,0.14539006629301449
ENSMUSG00000085889,1700054M17Rik,0.0009237422615251813,-1.4218926350950802,0.4957157596709717,0.0024769665336070333,1.4218926350950802,0.4957157596709717
ENSMUSG00000005102,Eif2ak4,0.21246072015079168,0.37144786983306766,0.3374236017826609,0.1634797912180642,-0.37144786983306766,0.3374236017826609
ENSMUSG00000009549,Srp14,5.814957536301016,0.30036715750647325,0.34989320260377316,4.724813662855416,-0.30036715750647325,0.34989320260377316
ENSMUSG00000040093,Bmf,0.0346403348071943,-1.5490045529984195,2.596904856320276e-05,0.10155562787788837,1.5490045529984195,2.596904856320276e-05
ENSMUSG00000040084,Bub1b,0.024479169930417304,-0.5738957285401307,0.33436247220355975,0.03591601473730198,0.5738957285401307,0.33436247220355975
ENSMUSG00000074923,Pak6,0.874322050533584,1.0100007600687437,0.0003903321380602749,0.4334691433812308,-1.0100007600687437,0.0003903321380602749
ENSMUSG00000078137,Ankrd63,0.3842767807944754,1.3614168129958726,1.167301861250347e-05,0.14861799201642198,-1.3614168129958726,1.167301861250347e-05
ENSMUSG00000040061,Plcb2,0.03833530385329502,0.8829619464333405,0.11146770044382698,0.019815732268856266,-0.8829619464333405,0.11146770044382698
ENSMUSG00000074918,Inafm2,0.7112815413743896,0.11790996196914322,0.8193465909459495,0.6551576481390603,-0.11790996196914322,0.8193465909459495
ENSMUSG00000045838,A430105I19Rik,0.0443396285532087,-0.7992597164078696,0.047776784050132706,0.07678596254181803,0.7992597164078696,0.047776784050132706
ENSMUSG00000040035,Disp2,4.518023401119661,0.782959650459776,0.003732205572134881,2.6268230088902587,-0.782959650459776,0.003732205572134881
ENSMUSG00000027331,Knstrn,0.009237422615251813,-1.9837715227031953,0.00035434852314211854,0.037154498004105495,1.9837715227031953,0.00035434852314211854
ENSMUSG00000086421,Gm14091,0.0027712267845755438,0.3854622869625235,0.8517989552207628,0.0012384832668035166,-0.3854622869625235,0.8517989552207628
ENSMUSG00000027332,Ivd,0.9690056323399151,-0.26138753145670074,0.410634016474139,1.1616973042616985,0.26138753145670074,0.410634016474139
ENSMUSG00000040007,Bahd1,0.36626380669473435,0.6412469537169294,0.04405638905149232,0.23407333742586464,-0.6412469537169294,0.04405638905149232
ENSMUSG00000074916,Chst14,0.032792850284143936,-1.0593225557103723,0.010669564699846097,0.06811657967419342,1.0593225557103723,0.010669564699846097
ENSMUSG00000039983,Ccdc32,1.3879227479415848,0.8556122535470465,0.0020226541685018536,0.7666211421513768,-0.8556122535470465,0.0020226541685018536
ENSMUSG00000027324,Rpusd2,0.04618711307625906,0.6513563469355583,0.23276318323134798,0.02848511513648088,-0.6513563469355583,0.23276318323134798
ENSMUSG00000027326,Knl1,0.0004618711307625906,-2.743820729982443,0.07866671813432101,0.0049539330672140666,2.743820729982443,0.07866671813432101
ENSMUSG00000027323,Rad51,0.03556407706871948,0.005528588639595711,1.0,0.034677531470498464,-0.005528588639595711,1.0
ENSMUSG00000070730,Rmdn3,0.8770932773181596,0.2751342137009819,0.4475188981437137,0.7245127110800572,-0.2751342137009819,0.4475188981437137
ENSMUSG00000046814,Gchfr,0.027250396714992846,-0.6442850564315288,0.22156596677453713,0.04210843107131956,0.6442850564315288,0.22156596677453713
ENSMUSG00000034278,Dnajc17,0.3427083790258422,0.19051326183773476,0.6630256021806169,0.29971295056645103,-0.19051326183773476,0.6630256021806169
ENSMUSG00000055926,Gm14137,0.0023093556538129533,1.1630698656260758,0.5378757757006937,0.0,-1.1630698656260758,0.5378757757006937
ENSMUSG00000068580,Zfyve19,0.4239976980400582,0.24211932617901955,0.5305500908023658,0.3579216641062163,-0.24211932617901955,0.5305500908023658
ENSMUSG00000027317,Ppp1r14d,0.0009237422615251813,0.16306986562607584,1.0,0.0,-0.16306986562607584,1.0
ENSMUSG00000027315,Spint1,0.0785180922296404,0.6740317849034545,0.12156184622212149,0.04830084740533715,-0.6740317849034545,0.12156184622212149
ENSMUSG00000034226,Rhov,0.3597976108640581,0.9280498359618785,0.002301941208089492,0.18824945655413453,-0.9280498359618785,0.002301941208089492
ENSMUSG00000034216,Vps18,0.8392198445956272,0.5892602258436457,0.04965197803554763,0.5573174700615825,-0.5892602258436457,0.04965197803554763
ENSMUSG00000027314,Dll4,0.03879717498405761,-0.5360636550143916,0.2699519206928345,0.055731747006158246,0.5360636550143916,0.2699519206928345
ENSMUSG00000027313,Chac1,0.22585498294290682,1.1397058725605658,0.0004236540198157792,0.10155562787788837,-1.1397058725605658,0.0004236540198157792
ENSMUSG00000034154,Ino80,0.26372841566543925,0.22227886339926628,0.6072204333429966,0.22540395455824003,-0.22227886339926628,0.6072204333429966
